2330;-189432.41;-218576.85;29144.439;300.43361;-2982.5405;512000;-111040.06;81.31709;-1.7839007e-05;-3.8573571e-08;2.6935321e-07;-8.5171477e-07;-1.8096956e-05;8.9040576e-07;4.7355541e-07;3.2207717e-07;-1.8661796e-05
2340;-189466.2;-218508.81;29042.607;299.38388;-2925.3114;512000;-111040.06;81.571519;-1.7504649e-05;-3.9279413e-07;-5.9665741e-07;-7.912297e-07;-1.807946e-05;2.8572258e-07;1.0751586e-06;8.0443564e-08;-1.7966028e-05
2350;-189612.45;-218653.32;29040.871;299.36599;-2902.0911;512000;-111040.06;82.041181;-1.7101178e-05;1.1617331e-07;4.5136358e-07;-8.3539944e-07;-1.8063048e-05;-4.092097e-08;7.1293603e-08;1.0041934e-06;-1.7960844e-05
2360;-189535.4;-218719.93;29184.536;300.84695;-2840.8867;512000;-111040.06;81.783576;-1.7408514e-05;-7.4627036e-07;4.9380958e-07;6.1543713e-07;-1.7281765e-05;6.308161e-07;7.8683871e-07;-4.700449e-07;-1.7314395e-05
2370;-189366.18;-218551.15;29184.965;300.85138;-2768.3892;512000;-111040.06;81.698457;-1.6500492e-05;-2.3064334e-07;8.0913363e-07;-2.5936555e-07;-1.6917957e-05;1.8905382e-07;5.4345067e-07;-3.3852693e-08;-1.7259102e-05
2380;-189432.75;-218694.33;29261.577;301.64113;-2780.1959;512000;-111040.06;81.597235;-1.7058727e-05;-1.5026101e-07;1.5361891e-07;5.1865015e-08;-1.7005319e-05;2.0490916e-07;6.871793e-08;4.1753313e-08;-1.6829636e-05
2390;-189588.61;-218699.38;29110.765;300.08649;-2718.9609;512000;-111040.06;81.742298;-1.6535157e-05;4.077235e-07;-9.2523441e-09;-1.1977072e-07;-1.6666718e-05;1.9143807e-08;1.702112e-07;4.1510853e-07;-1.6570852e-05
2400;-189471.92;-218814.08;29342.157;302.47177;-2771.7778;512000;-111040.06;82.286031;-1.6549555e-05;1.0336818e-07;5.2179913e-07;4.3665553e-07;-1.727673e-05;8.9655687e-07;-2.8804729e-07;-8.7584958e-08;-1.6913297e-05
2410;-189753.84;-218905.34;29151.497;300.50637;-2821.9773;512000;-111040.06;82.008522;-1.6512746e-05;-2.1495469e-08;2.3737599e-07;5.4175676e-07;-1.7067978e-05;5.238123e-07;1.9536905e-07;-1.7709249e-07;-1.8077799e-05
2420;-190204.29;-219137.62;28933.331;298.25742;-2853.4379;512000;-111040.06;82.331904;-1.7252121e-05;4.5187329e-07;3.9296025e-07;8.4912427e-07;-1.739586e-05;6.644889e-07;1.5019898e-07;4.6998772e-07;-1.7586453e-05
2430;-189808.21;-219044.18;29235.976;301.37722;-2839.0655;512000;-111040.06;82.496449;-1.722371e-05;5.2579759e-07;1.0746821e-06;4.4175719e-07;-1.7274359e-05;6.1431297e-07;-3.0919398e-07;2.069743e-07;-1.7473266e-05
2440;-190119;-219144.05;29025.052;299.20292;-2801.7125;512000;-111040.06;82.356725;-1.6654651e-05;3.4463794e-07;2.6412021e-07;4.2957318e-07;-1.7478715e-05;3.7007678e-07;-9.4382224e-07;2.2300217e-07;-1.7154194e-05
2450;-189920.72;-218938.13;29017.409;299.12413;-2734.923;512000;-111040.06;82.597075;-1.5977044e-05;-1.1775088e-07;-1.6636769e-07;5.472548e-08;-1.7611241e-05;9.4308304e-08;3.6735525e-07;8.4565306e-07;-1.6476641e-05
2460;-190071.88;-219111.54;29039.659;299.35349;-2694.1637;512000;-111040.06;82.004334;-1.5658945e-05;5.3415818e-07;-2.9409697e-07;-2.1511162e-07;-1.6950048e-05;1.9452584e-07;-3.8139918e-07;6.061792e-07;-1.6709801e-05
2470;-190096.73;-219224.63;29127.903;300.26315;-2650.4318;512000;-111040.06;82.345917;-1.5679556e-05;-5.7907889e-07;-5.4211445e-07;6.7886974e-07;-1.7196597e-05;5.403873e-07;-6.9071041e-07;3.8748048e-07;-1.5642095e-05
2480;-190026.64;-219291.43;29264.788;301.67423;-2696.9352;512000;-111040.06;82.685567;-1.589625e-05;-9.6602304e-08;-1.8629661e-07;9.7356762e-07;-1.7121518e-05;4.3405483e-07;-2.3865029e-07;3.0081828e-07;-1.635176e-05
2490;-190672.03;-219626.71;28954.683;298.47753;-2744.6951;512000;-111040.06;83.067626;-1.6628622e-05;6.9657134e-07;7.2914785e-07;7.8430787e-07;-1.759131e-05;2.1830383e-07;-1.1981713e-07;5.3312676e-07;-1.6023879e-05
2500;-190364.16;-219513.88;29149.721;300.48806;-2680.6611;512000;-111040.06;83.130593;-1.5864985e-05;2.9558863e-07;2.2176253e-07;5.2211394e-07;-1.7247875e-05;5.846983e-07;5.8278658e-08;1.2327242e-07;-1.5958758e-05
2510;-190550.82;-219537.89;28987.069;298.81138;-2752.4786;512000;-111040.06;82.656274;-1.6341977e-05;1.3880522e-06;-1.9334216e-07;6.3986195e-07;-1.794994e-05;-6.8562366e-08;-2.6957043e-07;-6.8887486e-08;-1.6094378e-05
2520;-190630.32;-219515.1;28884.789;297.75702;-2716.6961;512000;-111040.06;82.598788;-1.5759269e-05;8.3667322e-07;2.1927602e-07;1.0254578e-06;-1.7622829e-05;-6.338901e-08;-5.6109926e-07;3.2844e-07;-1.6349171e-05
2530;-190707.79;-219700.77;28992.975;298.87225;-2790.2014;512000;-111040.06;82.425818;-1.5802117e-05;1.2771547e-06;-1.3298861e-07;1.006768e-06;-1.7832407e-05;-3.0390986e-07;-4.1566847e-07;-8.1766646e-08;-1.7442316e-05
2540;-190560.21;-219690.35;29130.131;300.28612;-2741.491;512000;-111040.06;82.223991;-1.6061995e-05;2.9380255e-07;-9.789225e-07;7.6359342e-07;-1.7442219e-05;3.9377026e-08;-1.7668978e-07;-1.9110354e-07;-1.6680943e-05
2550;-190632.92;-219711.34;29078.415;299.75301;-2787.1695;512000;-111040.06;82.077734;-1.6194751e-05;8.4072306e-07;-3.105795e-07;6.2406945e-07;-1.7680746e-05;2.9242505e-07;-7.1630273e-07;1.1546143e-07;-1.7145842e-05
2560;-191103.99;-219887.57;28783.581;296.71373;-2792.7236;512000;-111040.06;81.786927;-1.6746023e-05;3.088619e-07;-8.9953052e-08;1.1629416e-06;-1.7525029e-05;-6.1647342e-07;-1.0099007e-06;-8.0045781e-08;-1.6851959e-05
2570;-190508.02;-219606.96;29098.942;299.96461;-2694.4527;512000;-111040.06;81.932944;-1.6792214e-05;7.3186916e-07;-1.7512549e-07;1.138862e-06;-1.7032425e-05;5.648021e-08;-5.3743183e-07;-4.2751786e-07;-1.5499447e-05
2580;-190925.23;-219993.79;29068.562;299.65144;-2786.1673;512000;-111040.06;82.216798;-1.7323516e-05;8.0973498e-07;-2.3060434e-07;4.1116555e-07;-1.7543781e-05;4.9884358e-07;-5.3278862e-07;-1.2250715e-07;-1.6135696e-05
2590;-190658.76;-219852.69;29193.93;300.94379;-2757.5077;512000;-111040.06;82.52699;-1.684783e-05;7.6718831e-07;-2.4027069e-07;1.3491933e-06;-1.7959875e-05;3.9839679e-07;-7.2016434e-07;1.6887326e-07;-1.5670652e-05
2600;-190734.47;-219815.37;29080.895;299.77857;-2820.5483;512000;-111040.06;82.74026;-1.7570381e-05;1.9249291e-06;-6.4832609e-07;6.1307356e-07;-1.7841045e-05;2.1713696e-07;-1.0216819e-06;3.1741597e-07;-1.6220939e-05
2610;-190996.69;-220047.3;29050.608;299.46636;-2859.1796;512000;-111040.06;82.21676;-1.7586654e-05;1.5402601e-06;2.5618107e-07;3.7276966e-07;-1.8040568e-05;5.4202766e-07;9.9376573e-08;-3.4921905e-07;-1.6712319e-05
2620;-190603.45;-219823.3;29219.854;301.21102;-2783.4599;512000;-111040.06;82.227559;-1.7473752e-05;7.4380774e-07;5.2643641e-07;2.5954489e-07;-1.7533397e-05;8.3405824e-08;-9.3361489e-08;2.2488691e-08;-1.5946283e-05
2630;-190680.55;-219883.67;29203.119;301.03851;-2792.2284;512000;-111040.06;82.199369;-1.7376747e-05;5.3246692e-07;2.016444e-07;7.2289279e-07;-1.6985946e-05;4.9511554e-07;1.1135535e-06;-3.0500186e-07;-1.6751253e-05
2640;-191546.41;-220262.5;28716.088;296.01799;-2742.5897;512000;-111040.06;82.007177;-1.6685557e-05;1.2068764e-06;-7.3731327e-08;1.1516246e-06;-1.7131252e-05;3.9568819e-07;-2.931842e-07;1.0658679e-07;-1.6388462e-05
2650;-191096.35;-220239.83;29143.471;300.42364;-2798.5266;512000;-111040.06;82.060601;-1.6848585e-05;4.6390151e-07;-4.8705517e-08;9.5791544e-07;-1.7225751e-05;8.7585546e-08;4.3287879e-07;-3.0656609e-07;-1.7154904e-05
2660;-190423.1;-219862.82;29439.72;303.4775;-2683.1788;512000;-111040.06;82.533134;-1.6392535e-05;1.7044817e-06;-2.1015109e-07;7.1641795e-07;-1.7364185e-05;7.9236876e-07;-8.9710169e-07;-5.751293e-07;-1.5360989e-05
2670;-190960.67;-220196.33;29235.666;301.37402;-2742.9334;512000;-111040.06;82.49042;-1.6571785e-05;1.0614597e-06;-5.8885143e-08;1.353263e-06;-1.7942416e-05;3.0007353e-07;-2.9521417e-07;4.557027e-07;-1.5697362e-05
2680;-191156;-220118.22;28962.228;298.5553;-2724.3179;512000;-111040.06;82.481235;-1.5966109e-05;1.286192e-06;-4.9372137e-07;5.2716273e-07;-1.7578033e-05;-3.8522323e-07;-2.6258885e-07;-7.1491698e-07;-1.632665e-05
2690;-191170.32;-220192.01;29021.692;299.16829;-2634.948;512000;-111040.06;82.356244;-1.5974726e-05;4.1258123e-07;-9.4329494e-07;5.1132535e-07;-1.6855578e-05;2.6145297e-07;-2.4575649e-08;4.069561e-09;-1.5404499e-05
2700;-191117.46;-220282.29;29164.822;300.64373;-2613.5171;512000;-111040.06;82.442943;-1.6249768e-05;6.778747e-07;3.0057431e-07;6.3348223e-07;-1.5927289e-05;-1.9448047e-07;-1.8767179e-07;-2.7556857e-07;-1.5665439e-05
2710;-191226.2;-220342.49;29116.289;300.14343;-2634.9968;512000;-111040.06;82.603801;-1.6384722e-05;3.3372846e-07;6.6211935e-07;8.17212e-07;-1.70031e-05;-4.9069795e-07;1.0706097e-07;-4.1393936e-08;-1.4847877e-05
2720;-191063.16;-220291.45;29228.291;301.29799;-2645.9791;512000;-111040.06;82.390229;-1.6439666e-05;7.6609673e-07;8.353402e-07;4.4019264e-07;-1.6569064e-05;-7.5146946e-07;-3.0637417e-07;-7.6046739e-07;-1.5428007e-05
2730;-191322.83;-220340.29;29017.456;299.12461;-2586.6217;512000;-111040.06;82.84314;-1.6683287e-05;6.2518341e-07;8.454418e-08;1.2690915e-06;-1.62134e-05;-2.5109613e-07;3.6144071e-07;-3.4540797e-07;-1.4453466e-05
2740;-191283.28;-220381.97;29098.695;299.96207;-2550.2622;512000;-111040.06;82.790436;-1.5558007e-05;1.1015797e-06;1.2879166e-07;9.8815732e-07;-1.66212e-05;7.4876678e-09;-1.3369094e-06;-1.2836887e-07;-1.4505357e-05
2750;-191811.99;-220681.4;28869.412;297.59852;-2634.1082;512000;-111040.06;82.87313;-1.658045e-05;1.3494773e-06;-1.6951224e-08;6.3666338e-07;-1.6463409e-05;1.8361528e-08;-6.4044137e-07;5.1620042e-10;-1.5175572e-05
2760;-191263.67;-220474.75;29211.077;301.12055;-2638.3659;512000;-111040.06;82.494081;-1.6943689e-05;2.4881228e-07;2.435948e-07;1.439909e-06;-1.6850201e-05;2.0203113e-07;-8.5288666e-07;-5.2068586e-08;-1.4503483e-05
2770;-191644.55;-220538.97;28894.42;297.8563;-2606.0714;512000;-111040.06;82.616059;-1.5895316e-05;8.8297974e-07;-1.0973818e-06;3.9466849e-07;-1.6977276e-05;-8.7388772e-07;-4.4279934e-07;3.3096769e-07;-1.4833604e-05
2780;-191516.82;-220644.97;29128.155;300.26575;-2699.9868;512000;-111040.06;82.744718;-1.670557e-05;1.0052143e-06;-5.2951547e-07;7.7505069e-07;-1.7276111e-05;-8.5238578e-07;-1.4252552e-06;-9.905181e-07;-1.544371e-05
2790;-192067.9;-220869.84;28801.938;296.90297;-2749.4259;512000;-111040.06;82.689059;-1.6806725e-05;4.3616701e-08;-4.2027566e-07;3.8150174e-07;-1.7577477e-05;-1.4395266e-07;-3.4013178e-07;-4.675129e-07;-1.594621e-05
2800;-191579.44;-220676.4;29096.961;299.94419;-2705.0342;512000;-111040.06;82.649349;-1.6196908e-05;-7.112389e-08;-6.0710468e-07;6.931733e-07;-1.7768134e-05;-6.2116422e-07;-4.9834163e-07;-5.8681428e-07;-1.5552746e-05
2810;-191810.42;-220799.96;28989.543;298.83688;-2729.6885;512000;-111040.06;82.335272;-1.6535691e-05;3.2301007e-07;-9.6327018e-07;-1.0545507e-07;-1.7465912e-05;-4.0168615e-08;-8.4189364e-07;3.972391e-07;-1.59675e-05
2820;-191890.75;-220913.18;29022.427;299.17586;-2665.3264;512000;-111040.06;81.359468;-1.581098e-05;3.3063492e-07;-1.1314824e-06;-6.9919306e-08;-1.7935402e-05;1.4336938e-07;-2.4674127e-07;-4.37215e-08;-1.5044523e-05
2830;-191836.02;-221053.53;29217.517;301.18693;-2655.182;512000;-111040.06;80.705542;-1.592531e-05;2.4947983e-07;-8.6407942e-07;2.0068152e-07;-1.7390025e-05;-2.5643254e-07;-3.9488815e-07;-6.2440037e-08;-1.5289868e-05
2840;-191880.39;-221150.28;29269.886;301.72677;-2666.7563;512000;-111040.06;80.449816;-1.59234e-05;6.2959216e-07;-4.618411e-07;5.8265758e-07;-1.7173461e-05;-2.5503962e-07;-3.9461412e-07;-2.1049521e-07;-1.572022e-05
2850;-192006.25;-221190.96;29184.711;300.84876;-2706.0847;512000;-111040.06;80.465799;-1.6368886e-05;2.9788288e-07;-2.6117166e-07;7.3800359e-07;-1.7235256e-05;-3.5379432e-07;-1.7087412e-06;7.2094991e-07;-1.5932875e-05
2860;-192086.02;-221202.33;29116.306;300.1436;-2723.3837;512000;-111040.06;80.698116;-1.5861602e-05;7.4713145e-07;-1.2530344e-06;5.2753398e-07;-1.7669541e-05;8.7113413e-08;-4.5973052e-07;-1.483879e-08;-1.6322546e-05
2870;-192337.14;-221244.88;28907.742;297.99364;-2681.7746;512000;-111040.06;80.450565;-1.5559171e-05;1.3961732e-06;-1.5029222e-07;2.5068671e-07;-1.7148236e-05;5.6293252e-08;4.0096942e-08;8.5621447e-07;-1.6384596e-05
2880;-192022.09;-221235.46;29213.368;301.14417;-2543.0269;512000;-111040.06;80.347689;-1.5119674e-05;3.6216027e-07;7.8794162e-08;1.6227774e-06;-1.6257682e-05;-2.9328637e-07;4.2057343e-07;4.540466e-07;-1.5174759e-05
2890;-192291.45;-221397.62;29106.169;300.03911;-2632.551;512000;-111040.06;80.431221;-1.5489797e-05;7.4204852e-07;-2.7641691e-07;1.4564827e-06;-1.7110085e-05;6.5045878e-07;-2.9557164e-07;1.5549407e-07;-1.5591043e-05
2900;-192074.25;-221206.77;29132.517;300.31072;-2547.6889;512000;-111040.06;80.198033;-1.5429212e-05;2.1304902e-07;6.2778383e-07;5.0482211e-07;-1.6431706e-05;1.3608565e-07;-6.4001619e-07;-2.1106871e-07;-1.477654e-05
2910;-191873.58;-221281.39;29407.811;303.14857;-2568.6486;512000;-111040.06;79.797733;-1.6123627e-05;4.5463232e-07;-5.1188782e-07;5.6554023e-07;-1.6566051e-05;-5.9904553e-07;-3.652072e-07;2.3641478e-07;-1.4331465e-05
2920;-192230.81;-221323.54;29092.733;299.90061;-2533.3662;512000;-111040.06;79.956484;-1.5274435e-05;-5.353198e-07;-2.3963142e-07;4.7782313e-07;-1.6484875e-05;-2.8680965e-07;-8.4867929e-07;3.9216284e-07;-1.461596e-05
2930;-192360.41;-221292.32;28931.912;298.2428;-2487.8096;512000;-111040.06;80.173126;-1.4644112e-05;-2.3722074e-07;5.6027435e-07;4.585672e-07;-1.6348268e-05;-3.3293676e-07;3.5062272e-07;5.0009016e-07;-1.4548939e-05
2940;-192305.12;-221426.99;29121.875;300.20101;-2492.6213;512000;-111040.06;80.174371;-1.4939885e-05;-2.8108625e-07;-6.0448893e-07;1.7802016e-07;-1.6354476e-05;6.568809e-07;5.8390868e-07;6.8962779e-07;-1.4335041e-05
2950;-192227.86;-221393.65;29165.789;300.6537;-2488.4877;512000;-111040.06;80.328539;-1.4871206e-05;-2.5126441e-07;5.1012097e-08;-9.4067722e-07;-1.5424373e-05;3.9670496e-07;-8.5913333e-07;4.6104066e-07;-1.5258154e-05
2960;-192271.03;-221412.79;29141.762;300.40602;-2447.109;512000;-111040.06;80.068005;-1.4875661e-05;-1.0196253e-06;-6.7575652e-07;-3.4574453e-07;-1.5915878e-05;2.3584166e-07;-6.6446014e-07;2.9151232e-07;-1.4004724e-05
2970;-192414.04;-221449.41;29035.373;299.30932;-2461.8587;512000;-111040.06;79.253132;-1.4435697e-05;-5.4382758e-07;-3.9865432e-07;-1.5105041e-07;-1.6243789e-05;-2.9660913e-07;-9.0068578e-08;-5.1121949e-07;-1.4386782e-05
2980;-192360.06;-221507.88;29147.82;300.46846;-2393.0941;512000;-111040.06;78.840028;-1.434741e-05;-8.9290184e-07;-3.2240853e-07;-2.0238932e-07;-1.5519267e-05;-2.0941368e-07;2.1588726e-07;3.4448928e-08;-1.3940799e-05
2990;-192588.57;-221642.21;29053.64;299.49762;-2431.358;512000;-111040.06;78.995066;-1.4582693e-05;-3.3934298e-07;-7.7346216e-07;2.7541015e-07;-1.6008737e-05;9.1242014e-08;1.932917e-07;8.4079848e-07;-1.3916498e-05
3000;-192659.98;-221778.53;29118.55;300.16674;-2450.9842;512000;-111040.06;78.8808;-1.4880891e-05;-8.8514466e-07;4.0051166e-07;1.3584533e-06;-1.587965e-05;-4.0189793e-07;-4.2965905e-07;1.0068569e-07;-1.4106661e-05
3010;-192432.21;-221633.2;29200.995;301.01662;-2374.6048;512000;-111040.06;78.798062;-1.4096405e-05;-1.0662178e-07;-3.6385052e-07;8.3431137e-07;-1.5529377e-05;6.3185655e-07;5.3178481e-07;-1.0702696e-07;-1.3843235e-05
3020;-192736.46;-221753.1;29016.644;299.11625;-2399.2377;512000;-111040.06;79.155344;-1.4483831e-05;-7.5492766e-07;-5.7533443e-08;5.108362e-07;-1.5767594e-05;7.3477344e-08;-1.064652e-07;3.5422448e-07;-1.3668517e-05
3030;-192505.16;-221615.94;29110.777;300.08661;-2355.3367;512000;-111040.06;79.246096;-1.4291526e-05;-2.1583858e-07;-2.1122848e-07;6.6908144e-07;-1.5220256e-05;-8.7804743e-08;2.9243068e-07;-1.7117614e-07;-1.3604518e-05
3040;-192588.57;-221790.57;29202.005;301.02703;-2441.1059;512000;-111040.06;79.634076;-1.4386374e-05;-5.7070059e-07;4.4402674e-07;2.7713183e-07;-1.5953216e-05;-3.3192527e-07;-1.1794666e-07;1.8458657e-07;-1.4346782e-05
3050;-192916.77;-221920.05;29003.273;298.97841;-2438.0994;512000;-111040.06;79.880927;-1.5208543e-05;3.8872094e-07;-2.4211044e-07;-3.1507447e-07;-1.5225869e-05;-8.2747896e-07;8.7597365e-07;6.6006221e-07;-1.4196924e-05
3060;-192982.16;-221978.92;28996.76;298.91128;-2481.648;512000;-111040.06;80.211561;-1.4905663e-05;-1.3551518e-07;2.1506325e-07;6.239e-08;-1.5826999e-05;-3.4479522e-08;2.2708266e-07;-2.7273197e-07;-1.4695865e-05
3070;-192818.5;-221947.61;29129.106;300.27555;-2440.2794;512000;-111040.06;80.485136;-1.4324526e-05;-1.2201655e-07;9.0396577e-07;4.009534e-07;-1.5371831e-05;-2.9085084e-07;7.3420249e-07;2.5621189e-07;-1.4974884e-05
3080;-192948.69;-222138.2;29189.513;300.89826;-2461.5913;512000;-111040.06;80.962416;-1.5168923e-05;-3.2091491e-08;1.1345087e-06;-1.4080114e-07;-1.5063431e-05;-2.459482e-07;9.1252656e-07;3.9885814e-07;-1.4829019e-05
3090;-193151.48;-222191.67;29040.185;299.35892;-2449.6916;512000;-111040.06;81.157812;-1.4925454e-05;3.5353089e-08;2.4389279e-07;3.0264642e-07;-1.5588991e-05;7.0609658e-07;2.5542386e-07;1.2828066e-07;-1.4329095e-05
3100;-193326.87;-222281.01;28954.143;298.47196;-2425.1215;512000;-111040.06;81.294719;-1.466149e-05;6.2435095e-07;7.9780051e-07;7.7762306e-07;-1.5613691e-05;-1.2173317e-07;8.9198939e-07;1.0037105e-06;-1.4118584e-05
3110;-192819.9;-221936.97;29117.071;300.1515;-2329.7747;512000;-111040.06;81.250172;-1.3921246e-05;-1.7481962e-07;5.8847805e-07;6.5731552e-07;-1.4672347e-05;1.8828343e-07;4.5872763e-07;2.4011595e-07;-1.4054772e-05
3120;-193347.21;-222342.28;28995.072;298.89387;-2411.8791;512000;-111040.06;81.402631;-1.4047919e-05;6.6438593e-07;-8.7537215e-08;1.2731111e-07;-1.4966231e-05;4.3119968e-07;9.9719136e-07;5.7467554e-07;-1.5137202e-05
3130;-192785.65;-222163.33;29377.687;302.83803;-2387.5629;512000;-111040.06;81.506791;-1.5055551e-05;6.877648e-07;9.5826613e-07;1.1944494e-06;-1.4381346e-05;1.627246e-07;8.4499776e-07;3.0247804e-08;-1.4269328e-05
3140;-193597.82;-222534.05;28936.236;298.28737;-2470.651;512000;-111040.06;81.538955;-1.577306e-05;9.1148804e-07;1.6648485e-06;2.2424801e-07;-1.5085602e-05;4.8049099e-07;-1.7070578e-07;1.2707054e-06;-1.4368556e-05
3150;-193191.99;-222362.18;29170.193;300.6991;-2428.9816;512000;-111040.06;81.591129;-1.5237517e-05;6.967106e-08;2.2890813e-07;6.879016e-07;-1.4752961e-05;1.0773624e-06;1.540401e-07;2.5148813e-07;-1.4473949e-05
3160;-193425.88;-222502.38;29076.498;299.73325;-2478.2965;512000;-111040.06;81.285391;-1.499996e-05;7.929436e-07;1.7715333e-07;9.7245528e-07;-1.5928998e-05;8.5373401e-07;-2.1035174e-08;5.04621e-07;-1.4438218e-05
3170;-193872.1;-222699.94;28827.84;297.16997;-2456.6291;512000;-111040.06;81.610595;-1.4942509e-05;6.9670937e-07;3.4706684e-07;4.2393352e-07;-1.5626542e-05;4.0541056e-07;-4.8650858e-08;1.1184009e-06;-1.4401485e-05
3180;-193586.41;-222615.39;29028.98;299.24341;-2467.5061;512000;-111040.06;81.678362;-1.5448134e-05;7.0878808e-07;-9.3449222e-08;1.727068e-06;-1.518888e-05;1.2586073e-07;3.5647257e-07;1.0199985e-06;-1.4532635e-05
3190;-193481.62;-222580.47;29098.847;299.96363;-2458.2791;512000;-111040.06;81.602309;-1.4850717e-05;-5.6827005e-07;5.2132856e-07;-5.3257031e-07;-1.5152829e-05;5.8090952e-07;-7.4077563e-07;3.7507443e-07;-1.4997195e-05
3200;-193531.58;-222658.42;29126.844;300.25224;-2448.6126;512000;-111040.06;81.816853;-1.4081704e-05;5.7532859e-07;-3.066966e-07;2.3106409e-07;-1.584278e-05;3.1902781e-07;9.9606104e-08;8.7896037e-07;-1.4899304e-05
3210;-193528.61;-222589.73;29061.118;299.5747;-2428.2281;512000;-111040.06;81.073723;-1.4372226e-05;6.0274018e-08;2.7006855e-07;-3.3619534e-07;-1.5909971e-05;3.7904316e-07;-2.6011414e-07;5.4934148e-07;-1.4168437e-05
3220;-193382.9;-222600.02;29217.112;301.18276;-2411.9392;512000;-111040.06;81.274521;-1.4039774e-05;2.5194939e-07;-3.8508981e-08;-2.8060454e-07;-1.546722e-05;-1.4116766e-07;2.7133452e-07;-5.2493723e-08;-1.4645459e-05
3230;-193678.77;-222733.55;29054.776;299.50933;-2428.5456;512000;-111040.06;80.91256;-1.4407535e-05;1.3564626e-06;3.6342995e-07;3.2895471e-07;-1.5034614e-05;4.8427047e-07;-6.5469717e-07;9.3214195e-07;-1.5014297e-05
3240;-193260.94;-222560.03;29299.086;302.02778;-2394.5448;512000;-111040.06;81.03702;-1.345918e-05;3.2680013e-07;-1.1369201e-07;5.5234854e-08;-1.5251149e-05;9.5463561e-07;5.7099147e-07;-1.8099353e-07;-1.5123705e-05
3250;-193945.14;-222833.59;28888.446;297.79472;-2428.8021;512000;-111040.06;81.249338;-1.3729201e-05;4.5265216e-07;8.7388385e-07;-3.5282948e-07;-1.588034e-05;1.2206336e-06;-2.8371933e-07;6.8373295e-07;-1.48516e-05
3260;-193714.45;-222788.65;29074.2;299.70956;-2444.2337;512000;-111040.06;81.576728;-1.4039462e-05;7.8228528e-07;-4.4223892e-07;5.1498243e-07;-1.5735056e-05;9.5618715e-07;3.4666047e-07;2.0598433e-07;-1.4969111e-05
3270;-193746.05;-222974.2;29228.149;301.29653;-2425.1008;512000;-111040.06;82.177844;-1.4045905e-05;1.000882e-06;-4.4567779e-07;7.1400547e-07;-1.5503343e-05;5.8574818e-07;-2.2177859e-07;-3.1361853e-07;-1.4844137e-05
3280;-193797.47;-222840.44;29042.967;299.38759;-2284.9543;512000;-111040.06;82.501401;-1.3694091e-05;8.5596115e-07;-3.2861534e-07;3.6244088e-07;-1.4775476e-05;1.1280327e-06;-5.3174449e-07;1.1878131e-06;-1.3358328e-05
3290;-193898.48;-223012.53;29114.05;300.12035;-2348.4449;512000;-111040.06;82.430711;-1.4333264e-05;7.9668854e-07;-1.5994827e-07;-1.8478654e-07;-1.5226984e-05;4.6896056e-07;-9.1878317e-08;1.0250907e-07;-1.3429892e-05
3300;-194170.14;-223025.18;28855.04;297.45036;-2367.0536;512000;-111040.06;82.018074;-1.4041575e-05;8.7753926e-07;-3.1276917e-07;-4.1724961e-07;-1.5284868e-05;4.6013658e-07;-1.3376446e-06;6.4623397e-07;-1.4004342e-05
3310;-194176.87;-223047.28;28870.409;297.6088;-2337.1928;512000;-111040.06;81.527;-1.3727643e-05;1.9570333e-07;2.5567888e-07;-6.707528e-07;-1.4452567e-05;6.4824924e-07;-2.1847337e-07;1.8506666e-07;-1.4603951e-05
3320;-194003.52;-223038.91;29035.387;299.30946;-2296.4996;512000;-111040.06;81.60274;-1.2785049e-05;1.2643722e-06;3.2682013e-07;-5.0574138e-08;-1.4905172e-05;3.3569922e-07;-4.7238924e-09;-2.1906765e-07;-1.4349019e-05
3330;-193862.72;-223027.85;29165.128;300.64689;-2331.0318;512000;-111040.06;81.524209;-1.3389079e-05;1.4645966e-06;-8.7092068e-08;5.4580593e-07;-1.4783512e-05;-4.2836052e-07;8.3450678e-07;-1.859219e-07;-1.4498788e-05
3340;-194416.66;-223384.82;28968.16;298.61645;-2408.1188;512000;-111040.06;82.040664;-1.3592709e-05;1.0014362e-07;7.6339357e-07;8.8467841e-07;-1.5284745e-05;-4.0648064e-07;2.2794349e-07;7.9250789e-08;-1.5205063e-05
3350;-193913.08;-223002.7;29089.622;299.86854;-2338.5483;512000;-111040.06;82.351913;-1.3692315e-05;2.2483368e-07;-1.8041768e-08;3.3089834e-07;-1.4643472e-05;-1.7839213e-07;2.2207608e-07;-1.1427796e-09;-1.4473187e-05
3360;-194592.36;-223481.83;28889.473;297.80531;-2447.6322;512000;-111040.06;82.091435;-1.3982361e-05;-1.0074588e-06;-2.2432083e-08;3.0710826e-07;-1.5551415e-05;-1.1335557e-07;5.5131815e-07;-7.9890956e-07;-1.5272064e-05
3370;-194605.27;-223474;28868.733;297.59151;-2376.2792;512000;-111040.06;82.375505;-1.446083e-05;2.7619239e-07;3.3643724e-07;2.75242e-07;-1.4982982e-05;4.7570639e-07;4.8193142e-07;-7.9334537e-07;-1.4055856e-05
3380;-194617.79;-223668.33;29050.546;299.46573;-2403.7027;512000;-111040.06;81.744087;-1.4051224e-05;-9.6844799e-07;6.7857693e-07;-2.7734037e-07;-1.5031492e-05;-9.6297734e-07;-3.0175725e-07;-8.3211705e-07;-1.4918961e-05
